number,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1
18970182,113212433418685534,1650519485886951353218373270882606,37562976889918185,150775410143452904,7237514491736,3141026429706248152695,1671395779169100773668929516539033,10564324139514140059,2557439613731281469067214329705657,1238327274540833143436176451340928445858410,16894276707275,16902970429355,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18972582,113314303796855795,1671197108946351533483416666411521,37562976889918185,150877280521511582,7152794626604,3182525847016093681766,1640145987787710737989150575864399,10951445607675253212,2559036290122376183309767729770015,1238954835884432255809263580861886785539094,16900088289347,16908751830167,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18974982,113416500766768149,1640488920920469893639735817742354,37562976889918185,150979477491311995,7291622897574,3126163124965395246441,1624783760144277869923801365855179,10292502341473287838,2559754362427620301605782901457962,1239224800669752170921819504644794869864674,16905863358491,16914524466503,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18977382,113518445529506951,1624977546053420592225376417202307,37562976889918185,151081422253939133,7366196231014,3098695097772409239614,1603185566163219545808059054516938,6626485410536710830,2560772828342251747771267535275618,1239603915456191261924124400578904424491026,16911638452079,16920275334263,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18979782,113620738177150090,1603583172773081053735702552330465,37562976889918185,151183714901470226,7469527079789,3059968242601513547134,1546426967352909603630889471248794,2677414968738644606,2564183906773014539846966070711623,1240853569290822068323134647195106293582033,16917397368827,16926036261599,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18982182,113724357569847481,1548757622839944790676357492433453,37562976889918185,151287334294054118,7739246820183,2957375316950791493577,1557675535440375971222255891979028,6756140492383230208,2565918670439897271556595698861157,1241547470576861018953725632917601663529011,16923150787307,16931780428259,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18984582,113826905784419809,1557553963432140916614819671408139,37562976889918185,151389882508514121,7700755476856,2976188062953106627035,1539747484014738126638972950540044,4962299986894419782,2567715894259041709410087689319507,1242188577103650726382030400658226493211467,16928895631775,16937534440067,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18986982,113929914815702063,1540182635286696748583197377128736,37562976889918185,151492891539683545,7792909201594,2944997252419972428636,1549735985311139203811820352469665,6561372353560667920,2568833568874435950782930038184748,1242639923151557272721636457102843480244976,16934662060535,16943295986831,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18989382,114032876370721949,1549599789672382430210318978985059,37562976889918185,151595853094590652,7750814736497,2965017673207920812661,1552894926441180215042373616178219,13282480939314131425,2569418011421665479984791606375090,1242871214591527995774305301026825870449599,16940409571055,16949034056711,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18991782,114135629876121020,1550996113394296210429683654819287,37562976889918185,151698606599877173,7749085734702,2969700946950259138611,1538144880731665058943491713637731,5486462281006569021,2571052182722699718325768008800487,1243453988606160356254059158425598226934381,16946156755859,16954753860887,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18994182,114238997550233283,1538439822483175815419901597267661,37562976889918185,151801974273876213,7817654816256,2947666523408910722582,1579859078746522017595362703064956,7789697479888760164,2574151033172025773089630233507168,1244754982524228230863723342095512311693463,16951901595947,16960490431559,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18996582,114343897531224659,1579284959746187810128224652244928,37562976889918185,151906874254752688,7620728891398,3028017237549762083038,1567493925092216630785882846340746,10608155642311370477,2574922544142547237340158062755531,1245032994350216088333582601596079017436187,16957623552959,16966231105139,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
18998982,114447651909762006,1567640319250647383635243570087382,37562976889918185,152010628633176388,7682580398928,3007743494708725128087,1567809939086396719949774561024896,10950852017138507692,2575452760573454684984815579245647,1245242380919873605818900536455336220937232,16963355373635,16971973505363,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
19001382,114551136090427958,1569057788034930299325829819657334,37562976889918185,152114112813728989,7680865384704,3012512543597536533520,1560869093313158074377022077036846,10951194965240803797,2575946185123888011133051161552048,1245419798086714013980525032709395417673804,16969099970243,16977701387423,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
19003782,114655041740920559,1560972757269249713858097444606907,37562976889918185,152218018464107778,7725922088205,2999036863251758582844,1569292308323347304213969420388610,10838482187875705941,2576260843183315260072862657475479,1245560964995016416592121152750261340263863,16974836563271,16983430450907,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
19006182,114759064761520023,1569223049317495845574422702637295,37562976889918185,152322041484593301,7690554547038,3016948151153762208617,1572536255286232721383110493636361,10852131156090958999,2576523243288817937835730476016587,1245671459497593275239186776409291764347481,16980618935891,16989168399839,52,50,19,0,12,19,3901517888679091038878,0,2500692680175382841221,236658936549,35539202095190931,0,195350682905901,15259324339581
19008582,114765583034264920,1572590767650317084860158902356497,37664506290794720,152430089158096384,7679528663344,3025567466353638483647,1593111584243761591596091725267970,6579365816805980288,2577269768589924982953465257454809,1246013644881480784480878659833029416072501,16986299182331,16994902124735,52,53,19,0,12,20,3901517888679091038878,0,2500692680175382841221,254218641082,35539202095190931,0,195350682905901,19081415907792
19010982,114870260264362469,1592789396446393426986556775332523,37664506290794720,152534766388079275,7587349141972,3066532793167055314788,1581109077782288846936121820425656,49510935017299098649,2577713735026264911718304911167812,1246165236250220903227538015001589959257758,16992038209403,17000632363391,52,53,19,0,12,20,3901517888679091038878,0,2500692680175382841221,254218641082,35539202095190931,0,195350682905901,19081415907792
19013382,114974657872931027,1581145719813869391148628477126181,37664506290794720,152639163996533482,7648454117551,3046199143967704367812,1579275141271625660858293824101852,8534512669878247535,2578105585479270823555701717205453,1246316544432727541988478817359426706048660,16997828196647,17006381513639,52,53,19,0,12,20,3901517888679091038878,0,2500692680175382841221,254218641082,35539202095190931,0,195350682905901,19081415907792
19015782,114633150079755482,1578050065666718309010483162961321,38201302810978881,152834452723328190,7673262795389,3044124847812324066180,1580625390675799281191164737776660,8650256254012808439,2578410133550500294671059589397448,1246439969796853478094454596376745859992358,17003507041271,17012106996839,54,53,19,0,13,20,3901517888679091038878,0,2765905499075684852636,254218641082,35539202095190931,0,277054312272533,19081415907792
19018182,114736993062148297,1579479577331276058597536230580120,38201302810978881,152938295705607261,7671526951485,3048952632409807299102,1577382782893058793021869526872096,8588293432948556688,2578694289435385723053610167384693,1246545681287034216505024979548408917339066,17009274759815,17017828091483,54,53,19,0,13,20,3901517888679091038878,0,2765905499075684852636,254218641082,35539202095190931,0,277054312272533,19081415907792
19020582,114840919604156980,1580910239284883841628663619972752,38201302810978881,153042222247502109,7669792853801,3053788053590523051218,1568120387877008292424350505358945,11219029834854163143,2579210983980105904030247460636219,1246729812552724640101564408138489884273334,17015003531411,17023554895859,54,53,19,0,13,20,3901517888679091038878,0,2765905499075684852636,254218641082,35539202095190931,0,277054312272533,19081415907792
19022982,114945420088644771,1568270309120116579983385296283523,38201302810978881,153146722731875436,7736889085106,3031440469873444111220,1558416832633618108549696516352433,11891596370799500826,2579656395725161483988101720741042,1246881580745709145506678107692647190815157,17020697556179,17029286185499,54,53,19,0,13,20,3901517888679091038878,0,2765905499075684852636,254218641082,35539202095190931,0,277054312272533,19081415907792
19025382,115049962843867266,1558529639340403300897519862888622,38201302810978881,153251265486983421,7790558396218,3014668420271471257322,1571502474142171411136310967009280,9420063433455672258,2579948808280192627741579914944406,1247023786058397719168477913380742730836823,17026479506003,17035023150275,54,53,19,0,13,20,3901517888679091038878,0,2765905499075684852636,254218641082,35539202095190931,0,277054312272533,19081415907792
19027782,115154764062352189,1571367574394446264743533782043943,38201302810978881,153356066705353550,7732194283162,3041579444860635160438,1571519461417401055303437429146898,10039947761059655490,2580402691321305703604713882729753,1247202106989670635098748408145635862881802,17032221818579,17040770167415,54,53,19,0,13,20,3901517888679091038878,0,2765905499075684852636,254218641082,35539202095190931,0,277054312272533,19081415907792
19030182,115259188156609646,1572792514448275293474628058233878,38201302810978881,153460490799496627,7730449244188,3046410563283626421861,1576835178143758965407542211427109,9257410893244858426,2580768016187101046955657740949326,1247358169560508892118812330446027611639863,17037882455459,17046519102035,54,53,19,0,13,20,3901517888679091038878,0,2765905499075684852636,254218641082,35539202095190931,0,277054312272533,19081415907792
19032582,116927541841008309,1576892489711147040914488854569596,38916870269224412,155844411939529610,7830125691287,3101799599437249853700,1573054323806348594480940487975362,9352015347175782476,2580985100879402997373001765015366,1247436003804828287034659806735588443125207,17043703946855,17052256289399,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19034982,117033775587398877,1573121815534773794513542517826367,38916870269224412,155950645685803815,7854244330340,3096491892398773353201,1587505778512539957977796059694590,7929294568579982914,2581263680053711290286075613561401,1247577506106071797903721815452612348596307,17049460293179,17058013064279,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19037382,117140509050014240,1587322030362135745993147355943843,38916870269224412,156057379148302268,7789307500439,3126581610144980541611,1595324411325636994060861588884905,7797835788339544216,2582526818472067107006372856387006,1248108157766981919632521475545550919839430,17055135573695,17063745989699,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19039782,117247138380816923,1595230066282878168292735403762684,38916870269224412,156164008478988156,7755989373672,3144305177493985094403,1597456917605151429381586196327540,8025070799957974848,2582879781747491235866276947074892,1248256437825854337973854850203326408273532,17060881761659,17069490969683,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19042182,117353611277256520,1596678705183496809718075470351848,38916870269224412,156270481375311128,7754235748489,3149306281283637716965,1610380062555141106342191427431176,10235590961258365360,2583514583199329442489531907053335,1248541892413608208457669318289152404696061,17066617450775,17075212635119,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19044582,117460726726225597,1610246088462624557514496238492342,38916870269224412,156377596824162877,7694171557717,3178243766084541858029,1591094276204551685458905266338240,10402373297320240242,2584204809636177175563917747624972,1248781139125041858667246737692750892217499,17072351552267,17080957945079,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19046982,117568086363118711,1591331794868079798458573436215514,38916870269224412,156484956460938395,7790968295554,3143067802310884545551,1593215311913732127580608197383129,10511858075895001584,2584332171979998390866493246181789,1248837055103089405426506517814589724473307,17078123787179,17086684018799,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19049382,117674936694857157,1592778057501482080802307122644545,38916870269224412,156591806792559804,7789208960113,3148072426882241827991,1597282149757699921167731825762595,10706367756704716140,2584473252597683042276863558394442,1248902988505761021150703359615577414537233,17083856580239,17092418661395,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19051782,117781907069351281,1594225944962333403839521132426028,38916870269224412,156698777166936758,7787450845596,3153086581535008776187,1595524889188181341371507618253777,10903821413069814058,2584615545744110667820962618027001,1248956987316978608928455100797251326267983,17089600011311,17098163257379,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19054182,117888963958442962,1595675003433397374675413131237602,38916870269224412,156805834055911175,7785694503601,3158108705985633257747,1593354488914564592464531167888732,10971446789906335534,2584766983400721212300886030986611,1249013681484700191407762236638479355427131,17095335208679,17103897429179,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19056582,117996105536426642,1597125208203007822785604604231124,38916870269224412,156912975633777499,7783939963039,3163138723982527082490,1594400263290007216602232235012270,10952834237799568281,2584904208798382916741266187615986,1249071360052529430096398165373646054057906,17101069596611,17109631328039,55,53,20,0,13,20,4135981853190196032376,0,2765905499075684852636,254218641082,37812038760007384,0,277054312272533,19081415907792
19058982,118046612916316216,1594501457411523244517890461976695,38974254842418040,157020867586742522,7802109403831,3160113705350743599184,1605054765408725847911628896657575,10038731898546651151,2585119041319457688527193855326237,1249181568874037970429171929120251451451144,17107043774207,17115606300059,55,56,20,0,13,21,4135981853190196032376,0,2765905499075684852636,273936074911,37812038760007384,0,277054312272533,19188105077888
19061382,118154324976778109,1604952778364665792670891196976648,38974254842418040,157128579647086433,7756619890461,3183008951137564676644,1613112933533166507713425362320864,9929701308587881310,2585667997953455515740707835470731,1249425230587626095842348566624091753444558,17112666048107,17121403135295,55,56,20,0,13,21,4135981853190196032376,0,2765905499075684852636,273936074911,37812038760007384,0,277054312272533,19188105077888
19063782,119990193576069194,1613292622418652685870493093210160,39945829462809239,159936022863693604,7854394816690,3256715763141963003994,1627647760641202417861661164918693,10286444607260252646,2586488683839108998870631050301751,1249802456579472964835804109600749067526364,17118507945275,17127220114943,57,56,21,0,13,21,4389860983222046933929,0,2765905499075684852636,273936074911,40504452994796645,0,277054312272533,19188105077888
19066182,122393769116606891,1627887996956038386391118445267197,40694314223896271,163088083161865745,7937382166985,3350943964880801610698,1642966511598835172037460548911104,9613012822483268833,2587348391631721475417467668379883,1250204157023516189181992407829678726265284,17124302937971,17133030424487,58,56,22,0,13,21,4659121805195567130579,0,2765905499075684852636,273936074911,43538958301024523,0,277054312272533,19188105077888
19068582,124903665865401204,1643256080940413344557953605673204,41476006901986186,166379672585144553,8021851184084,3450848789673617593216,1673900163386253960380911121797888,7042318551894371447,2588149635142192950748573448513214,1250622751792285395261789649709413339889731,17130122008043,17138839322099,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19070982,125018650206945384,1673397268933806441255390474000610,41476006901986186,166494656926562786,7882805823592,3516574098797503042905,1686212073544352164918501165724412,9379417522786441839,2589610589910318466614653166706890,1251310517383640303481284323594657937050402,17135923383347,17144624794715,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19073382,125133063506678564,1686068035703889326356674947233018,41476006901986186,166609070226170644,7828942968317,3545636032087892233580,1680608375791724629183935463996594,14830014661386467845,2590242612111589413970547943122440,1251584394540798695010604112678086041655685,17141727952223,17150436331895,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19075782,125247353804358413,1680670180920626371203157537324486,41476006901986186,166723360523725306,7859475138222,3536709316521829103864,1675448776427753588062481916206166,7793100350698400488,2590581676935238964179255925593196,1251725503726965603166944401626507786104446,17147538853427,17156234220191,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19078182,125361761274506549,1675558579343077565013718891336680,41476006901986186,166837767993748126,7888861636403,3528372294006499172850,1677426825407742951390187372033406,7873395641487277255,2590989982612538388082734193371262,1251912331462250913554176801544605628262905,17153332108367,17162006922659,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19080582,125476093534637966,1677086719961167603232998702453565,41476006901986186,166952100253754310,7887074635775,3534010398824868819312,1683947234588832313407794851893494,16863068756088173538,2591495408339870949250066582407330,1252154314392543492352230527864605743982569,17159121499571,17167822403447,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19082982,125590788488114402,1683910354504606079892730335996801,41476006901986186,167066795207105116,7860510606159,3550827097529803286211,1680817686101078095697107272514343,17472429425112436337,2591760245504931552447641800742452,1252267045766557238611053998865986577239468,17164905530255,17173611912431,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19085382,125705518349586194,1680852950530205767504920858807741,41476006901986186,167181525068451239,7880216430192,3546814046518532761312,1683558635350511469585834537336317,12513926878198067508,2592444227624099900616636771794612,1252583938736353410694520533589765988673524,17170711502087,17179378709435,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19087782,125820258438640355,1682387180846924555827835678058173,41476006901986186,167296265157379720,7878433594130,3552487940808544576499,1676450048902740296281531295611487,10444779138066175537,2592778063576606688031990234298167,1252719219135464339408900322936302766717758,17176495728911,17185161050459,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19090182,125935348030662561,1676542356614990069102312048650250,41476006901986186,167411354749275864,7911338457078,3542581555705352723370,1682896524249602103880070385021931,12282226724744473984,2593015131473945716014909914838655,1252840158620738598440081831527851964497856,17182341665783,17190950588387,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19092582,126050533654841205,1682849778275691729968195651858131,41476006901986186,167526540373328340,7887109198629,3558355922640408650935,1662755170308878815458756627492600,11592530324710032671,2593570960828967882980457901470931,1253043581613340041110755290774857591665422,17188054162031,17196725729651,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19094982,126166321954470839,1662995645481065327124151185723779,41476006901986186,167642328672831146,7986787996981,3518805103311973357727,1662266837907917528181225909192056,11600343051414329163,2593822587808473225899211990632518,1253153728448976965662558586874896221736516,17193835171055,17202523351367,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19097382,126281547118691800,1664514425955766393489468999473638,41476006901986186,167757553836925896,7984985008919,3524439537195381609068,1664628687444859828165836507013754,53682659657151669696,2593937382121877632481972583233750,1253209523679119687657894903193583754244082,17199695388047,17208294608015,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19099782,126396889228024275,1666034747881531383716881477943598,41476006901986186,167872895946132032,7983183483221,3530084114009362772711,1663089857004013473386682736885151,11280930836392962158,2594048500869895777777653636839345,1253255219393032933165485875142002126119105,17205473150819,17214072843995,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19102182,126512492475902389,1663141462842705275901875298763672,41476006901986186,167988499193883521,8002578500996,3526380385759477569979,1659753788747542219117970391802736,10744068379814480143,2594243155907963601461893288894761,1253333729145479599579567643041927538658205,17211302033747,17219900713079,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19104582,126628227506912508,1659813196170760746456363405235026,41476006901986186,168104234224766870,8024149717102,3521748043168527130250,1654165578007856079888358687954390,10519056933934242738,2594467038154967289076713669223393,1253419461893582611328140311626267903494108,17217082341467,17225678562887,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19106982,126744154025921205,1654254025530146117008116695067708,41476006901986186,168220160743648588,8056667251755,3512373242726754608457,1666405339296877675901605458283452,10651277572048813017,2594665198153558231396659850895885,1253533023699982517904520087938573842945029,17222868453251,17231465496887,59,56,23,0,13,21,4937984996290582723844,0,2765905499075684852636,273936074911,46710469133221659,0,277054312272533,19188105077888
19109382,126720968561057989,1666335184424716990455258405648266,41617476625453116,168338445002122740,8003879293127,3540512172649204292766,1663093047097647124017248156795151,10723092125326855972,2594899349098822653252164209547093,1253629642673616085751773612507353460379371,17228644525439,17237244749639,59,60,23,0,13,22,4937984996290582723844,0,2765905499075684852636,293968606601,46710469133221659,0,277054312272533,20802949834447
19111782,126836928182273177,1663150936494621901771957014915573,41617476625453116,168454404623210912,8024727433254,3536180720527197863580,1661296294170423102623960007062532,10704183864320814527,2595181664054829346079280585386130,1253750634169489917363699767233864247976996,17234408978399,17243008656611,59,60,23,0,13,22,4937984996290582723844,0,2765905499075684852636,293968606601,46710469133221659,0,277054312272533,20802949834447
19114182,126952840084096697,1664670832875206139968996788871130,41617476625453116,168570316524907469,8022917305308,3541847750880663541311,1651756708078010632406854271430075,10889940086016961262,2595864741830864459782541766635778,1254031119990565744902907242737654043452028,17240120628311,17248786356143,59,60,23,0,13,22,4937984996290582723844,0,2765905499075684852636,293968606601,46710469133221659,0,277054312272533,20802949834447
19116582,127069376367568865,1651928848473693061458978743127203,41617476625453116,168686852808251990,8090390455170,3517166998061036806650,1646465087215072687856773613309973,11185104936255371697,2596175668930849126627133755052699,1254154362220623314603557800601760596942862,17245899720491,17254587821891,59,60,23,0,13,22,4937984996290582723844,0,2765905499075684852636,293968606601,46710469133221659,0,277054312272533,20802949834447
19118982,126623835881299471,1645170193292130401771507931860438,42196297092506198,168820132788889690,8130045736795,3505544514450862120756,1647209422641729204021539255597493,10993227013735704069,2596405555594853726859080078386256,1254255331978420233919704328730796847345093,17251753018103,17260344051911,61,60,23,0,14,22,4937984996290582723844,0,3053478446700144928169,293968606601,46710469133221659,0,282494801267966,20802949834447
19121382,126739650227312794,1646674920334164984958540946296206,42196297092506198,168935947134776157,8128188817850,3511157882017646116755,1627316030924298461342502380333946,10996030229547951876,2597070929964405001453338869384587,1254496755607276712619743698380229925279348,17257465930535,17266108980455,61,60,23,0,14,22,4937984996290582723844,0,3053478446700144928169,293968606601,46710469133221659,0,282494801267966,20802949834447
19123782,128657512944434094,1627607408267512173622328655610852,42831054958457974,171488567715053238,8347666669033,3522940005026030450100,1637532580819271979444065362172283,10716583351599229516,2597464332634120123200268398962926,1254685833458754486650109875330810793979917,17263219756463,17271868778915,62,60,24,0,14,22,5203733214325639109928,0,3053478446700144928169,293968606601,49139282710890488,0,282494801267966,20802949834447
19126182,128775627295120139,1637436083434096629109462216379563,42831054958457974,171606682065609907,8303274999726,3546655184916623939825,1656078559825741132420125718777584,10748502140232207007,2597703447694657101264334761605562,1254828876884185020146269918351084249951804,17268985375367,17277663147923,62,60,24,0,14,22,5203733214325639109928,0,3053478446700144928169,293968606601,49139282710890488,0,282494801267966,20802949834447
19128582,128894244762692944,1655881803539199237253475871189736,42831054958457974,171725299533052785,8216455975381,3589087386103454060507,1643846295407266237557357736363661,11338580265262949480,2598313195217466835164955136952306,1255065785278204190153726911448262258285551,17274757034735,17283442072307,62,60,24,0,14,22,5203733214325639109928,0,3053478446700144928169,293968606601,49139282710890488,0,282494801267966,20802949834447
19130982,129012681822531415,1644004151917942791326348375596032,42831054958457974,171843736592761527,8281526219958,3565800436034717894286,1666803805918713092383704452140295,10374876761849388627,2598938102543095153861328537340220,1255389558616017998804566576424637514051388,17280563139791,17289238098179,62,60,24,0,14,22,5203733214325639109928,0,3053478446700144928169,293968606601,49139282710890488,0,282494801267966,20802949834447
19133382,129131765969183149,1666549225240580497676841535653089,42831054958457974,171962820739282823,8175155045886,3617205001083290091971,1663844722063588772325425865730557,11717855112450815646,2599155768016996745937140211441002,1255479234431370124357045533296836179998294,17286333303203,17295037879943,62,60,24,0,14,22,5203733214325639109928,0,3053478446700144928169,293968606601,49139282710890488,0,282494801267966,20802949834447
19135782,131378238931366204,1664152374877672318172618192776295,43678231421068074,175056470160687370,8334214268139,3676983427492219490749,1649419035406189902720466990137344,16843660059306952420,2599578740785099182904699537020125,1255633018632613689778672091521254812440732,17292228851447,17300825587127,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
19138182,131499121026654061,1649551734773081262062984500965086,43678231421068074,175177352255842820,8413788692267,3647239771016464057851,1651209522077732772290604075939895,16899496415934928652,2599833137967856136308705855977684,1255747290356007211867860385135793532931551,17298006283739,17306599225187,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
19140582,131619593057904032,1651062960449637276601621931153552,43678231421068074,175297824286960832,8411868501502,3653091723230372071196,1646077054136970246144963242050212,11691969270618719511,2599973644092854146685364036130851,1255797049143231535263989971906230871391731,17303811660731,17312403401267,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
19142982,131740399350387071,1646152375283604373106188414510152,43678231421068074,175418630579311547,8442776003146,3644736748061537642017,1651440522039673001788770062432106,17042811506490028591,2600305131070114697662166837505016,1255952639884654688258863031108743731353098,17309585010467,17318177258963,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
19145382,131861142163191175,1647661108133026355766563788257276,43678231421068074,175539373391983396,8440851054930,3650588241674028734575,1644611547437258818113327127161152,11869080430027517087,2600479457855154717595693828426928,1256013355261527244946414120827504500112592,17315377276367,17323969048751,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
19147782,131982135578080115,1644663798348197968700284993870655,43678231421068074,175660366806739807,8462062643232,3646458997955380874998,1650296526403176314783282871785216,11732709674541250555,2600552669063160431969149873149370,1256057220706508790596490420602093526466236,17321187094175,17329777058303,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
19150182,132103279957551384,1650252524634065215895744653941776,43678231421068074,175781511186078381,8439221226667,3661373347723291680023,1651882526027549958933976846725444,12347776494647618832,2600672239566940469030819143163592,1256112556564920297493668356622814177202188,17326975363679,17335567370531,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
19152582,132224353763357957,1651764995435422713833088472207340,43678231421068074,175902584991752337,8437301086364,3667253199816036591915,1653789817931948398829654088250090,12135217552483496487,2600752912370008834757987000137203,1256151749360003635679738863706287963405551,17332762894931,17341355793719,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
19154982,132345545337242768,1653278937411973560572714238305537,43678231421068074,176023776565504402,8435382596682,3673143400581388128105,1649455805916786885649261025489744,12510105156584442738,2600860425366447535850916176866593,1256189250760941817280640242629972669969223,17338570265399,17347163605547,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
19157382,132467030041621603,1649514191804997628802753888833991,43678231421068074,176145261269750169,8460470031316,3667308430021210891160,1659033542070685473837733540754292,66291679871426260099,2601021872836355947093475444345864,1256280342509971646492943178493495681860351,17344370868635,17352964286591,63,60,25,0,14,22,5492111153620460335199,0,3053478446700144928169,293968606601,52106508429893358,0,282494801267966,20802949834447
